===============================================================================
Id,2006-01-02-volume-min-001,len,datetime,open,high,low,close,volume,openinterest,Strategy,len,datetime
373,2006-01-02-volume-min-001,373,2006-01-02 15:41:00,3616.0,3616.0,3615.0,3615.0,61.0,0.0,Strategy,373,732313.6534722223
374,2006-01-02-volume-min-001,374,2006-01-02 15:42:00,3615.0,3615.0,3615.0,3615.0,1.0,0.0,Strategy,374,732313.6541666667
375,2006-01-02-volume-min-001,375,2006-01-02 15:43:00,3615.0,3615.0,3615.0,3615.0,1.0,0.0,Strategy,375,732313.6548611111
376,2006-01-02-volume-min-001,376,2006-01-02 15:44:00,3615.0,3616.0,3615.0,3615.0,282.0,0.0,Strategy,376,732313.6555555556
377,2006-01-02-volume-min-001,377,2006-01-02 15:45:00,3616.0,3616.0,3615.0,3616.0,301.0,0.0,Strategy,377,732313.65625
378,2006-01-02-volume-min-001,378,2006-01-02 15:46:00,3615.0,3616.0,3615.0,3616.0,107.0,0.0,Strategy,378,732313.6569444444
379,2006-01-02-volume-min-001,379,2006-01-02 15:47:00,3615.0,3616.0,3615.0,3616.0,251.0,0.0,Strategy,379,732313.6576388889
380,2006-01-02-volume-min-001,380,2006-01-02 15:48:00,3615.0,3616.0,3615.0,3616.0,71.0,0.0,Strategy,380,732313.6583333333
381,2006-01-02-volume-min-001,381,2006-01-02 15:49:00,3616.0,3616.0,3616.0,3616.0,61.0,0.0,Strategy,381,732313.6590277777
382,2006-01-02-volume-min-001,382,2006-01-02 15:50:00,3617.0,3617.0,3616.0,3616.0,178.0,0.0,Strategy,382,732313.6597222222
383,2006-01-02-volume-min-001,383,2006-01-02 15:51:00,3616.0,3616.0,3615.0,3615.0,117.0,0.0,Strategy,383,732313.6604166667
384,2006-01-02-volume-min-001,384,2006-01-02 15:52:00,3615.0,3615.0,3615.0,3615.0,95.0,0.0,Strategy,384,732313.661111111
385,2006-01-02-volume-min-001,385,2006-01-02 15:53:00,3615.0,3616.0,3615.0,3616.0,20.0,0.0,Strategy,385,732313.6618055556
386,2006-01-02-volume-min-001,386,2006-01-02 15:54:00,3616.0,3616.0,3614.0,3616.0,492.0,0.0,Strategy,386,732313.6625
387,2006-01-02-volume-min-001,387,2006-01-02 15:55:00,3615.0,3616.0,3615.0,3616.0,52.0,0.0,Strategy,387,732313.6631944445
388,2006-01-02-volume-min-001,388,2006-01-02 15:56:00,3615.0,3616.0,3615.0,3616.0,30.0,0.0,Strategy,388,732313.6638888889
389,2006-01-02-volume-min-001,389,2006-01-02 15:57:00,3616.0,3616.0,3615.0,3616.0,228.0,0.0,Strategy,389,732313.6645833333
390,2006-01-02-volume-min-001,390,2006-01-02 15:58:00,3616.0,3616.0,3614.0,3615.0,270.0,0.0,Strategy,390,732313.6652777778
391,2006-01-02-volume-min-001,391,2006-01-02 15:59:00,3614.0,3615.0,3614.0,3615.0,77.0,0.0,Strategy,391,732313.6659722222
392,2006-01-02-volume-min-001,392,2006-01-02 16:00:00,3614.0,3615.0,3614.0,3614.0,152.0,0.0,Strategy,392,732313.6666666666
393,2006-01-02-volume-min-001,393,2006-01-02 16:01:00,3614.0,3615.0,3614.0,3615.0,305.0,0.0,Strategy,393,732313.6673611111
394,2006-01-02-volume-min-001,394,2006-01-02 16:03:00,3615.0,3615.0,3614.0,3614.0,15.0,0.0,Strategy,394,732313.66875
395,2006-01-02-volume-min-001,395,2006-01-02 16:04:00,3614.0,3615.0,3614.0,3615.0,449.0,0.0,Strategy,395,732313.6694444445
396,2006-01-02-volume-min-001,396,2006-01-02 16:05:00,3614.0,3615.0,3614.0,3614.0,8.0,0.0,Strategy,396,732313.6701388889
397,2006-01-02-volume-min-001,397,2006-01-02 16:06:00,3614.0,3614.0,3614.0,3614.0,5.0,0.0,Strategy,397,732313.6708333333
398,2006-01-02-volume-min-001,398,2006-01-02 16:07:00,3614.0,3614.0,3614.0,3614.0,18.0,0.0,Strategy,398,732313.6715277778
399,2006-01-02-volume-min-001,399,2006-01-02 16:08:00,3614.0,3615.0,3614.0,3614.0,57.0,0.0,Strategy,399,732313.6722222222
400,2006-01-02-volume-min-001,400,2006-01-02 16:09:00,3614.0,3614.0,3614.0,3614.0,188.0,0.0,Strategy,400,732313.6729166667
401,2006-01-02-volume-min-001,401,2006-01-02 16:12:00,3614.0,3614.0,3613.0,3613.0,293.0,0.0,Strategy,401,732313.675
402,2006-01-02-volume-min-001,402,2006-01-02 16:13:00,3613.0,3613.0,3613.0,3613.0,85.0,0.0,Strategy,402,732313.6756944444
403,2006-01-02-volume-min-001,403,2006-01-02 16:14:00,3613.0,3614.0,3613.0,3613.0,105.0,0.0,Strategy,403,732313.6763888889
404,2006-01-02-volume-min-001,404,2006-01-02 16:15:00,3613.0,3613.0,3613.0,3613.0,14.0,0.0,Strategy,404,732313.6770833334
405,2006-01-02-volume-min-001,405,2006-01-02 16:16:00,3613.0,3614.0,3613.0,3614.0,43.0,0.0,Strategy,405,732313.6777777778
406,2006-01-02-volume-min-001,406,2006-01-02 16:17:00,3613.0,3614.0,3613.0,3614.0,55.0,0.0,Strategy,406,732313.6784722222
407,2006-01-02-volume-min-001,407,2006-01-02 16:18:00,3613.0,3613.0,3613.0,3613.0,3.0,0.0,Strategy,407,732313.6791666667
408,2006-01-02-volume-min-001,408,2006-01-02 16:19:00,3614.0,3614.0,3613.0,3613.0,6.0,0.0,Strategy,408,732313.6798611111
409,2006-01-02-volume-min-001,409,2006-01-02 16:20:00,3614.0,3614.0,3614.0,3614.0,268.0,0.0,Strategy,409,732313.6805555555
410,2006-01-02-volume-min-001,410,2006-01-02 16:21:00,3615.0,3615.0,3614.0,3615.0,371.0,0.0,Strategy,410,732313.68125
411,2006-01-02-volume-min-001,411,2006-01-02 16:22:00,3615.0,3616.0,3614.0,3616.0,23.0,0.0,Strategy,411,732313.6819444444
412,2006-01-02-volume-min-001,412,2006-01-02 16:23:00,3616.0,3616.0,3615.0,3616.0,40.0,0.0,Strategy,412,732313.682638889
413,2006-01-02-volume-min-001,413,2006-01-02 16:26:00,3615.0,3616.0,3615.0,3616.0,7.0,0.0,Strategy,413,732313.6847222223
414,2006-01-02-volume-min-001,414,2006-01-02 16:27:00,3615.0,3615.0,3615.0,3615.0,9.0,0.0,Strategy,414,732313.6854166667
415,2006-01-02-volume-min-001,415,2006-01-02 16:29:00,3615.0,3615.0,3615.0,3615.0,3.0,0.0,Strategy,415,732313.6868055556
416,2006-01-02-volume-min-001,416,2006-01-02 16:30:00,3615.0,3615.0,3615.0,3615.0,177.0,0.0,Strategy,416,732313.6875
417,2006-01-02-volume-min-001,417,2006-01-02 16:31:00,3615.0,3616.0,3615.0,3615.0,9.0,0.0,Strategy,417,732313.6881944444
418,2006-01-02-volume-min-001,418,2006-01-02 16:32:00,3616.0,3616.0,3615.0,3616.0,27.0,0.0,Strategy,418,732313.6888888889
419,2006-01-02-volume-min-001,419,2006-01-02 16:33:00,3615.0,3616.0,3615.0,3616.0,57.0,0.0,Strategy,419,732313.6895833333
420,2006-01-02-volume-min-001,420,2006-01-02 16:34:00,3616.0,3616.0,3615.0,3616.0,53.0,0.0,Strategy,420,732313.6902777777
421,2006-01-02-volume-min-001,421,2006-01-02 16:35:00,3616.0,3616.0,3615.0,3615.0,282.0,0.0,Strategy,421,732313.6909722222
422,2006-01-02-volume-min-001,422,2006-01-02 16:36:00,3616.0,3616.0,3615.0,3616.0,446.0,0.0,Strategy,422,732313.6916666667
423,2006-01-02-volume-min-001,423,2006-01-02 16:37:00,3616.0,3618.0,3616.0,3618.0,1830.0,0.0,Strategy,423,732313.692361111
424,2006-01-02-volume-min-001,424,2006-01-02 16:38:00,3617.0,3618.0,3617.0,3617.0,332.0,0.0,Strategy,424,732313.6930555556
425,2006-01-02-volume-min-001,425,2006-01-02 16:39:00,3617.0,3617.0,3617.0,3617.0,66.0,0.0,Strategy,425,732313.69375
426,2006-01-02-volume-min-001,426,2006-01-02 16:40:00,3617.0,3618.0,3617.0,3617.0,242.0,0.0,Strategy,426,732313.6944444445
427,2006-01-02-volume-min-001,427,2006-01-02 16:41:00,3617.0,3617.0,3617.0,3617.0,267.0,0.0,Strategy,427,732313.6951388889
428,2006-01-02-volume-min-001,428,2006-01-02 16:42:00,3617.0,3618.0,3617.0,3618.0,70.0,0.0,Strategy,428,732313.6958333333
429,2006-01-02-volume-min-001,429,2006-01-02 16:43:00,3618.0,3618.0,3617.0,3618.0,352.0,0.0,Strategy,429,732313.6965277778
430,2006-01-02-volume-min-001,430,2006-01-02 16:44:00,3617.0,3617.0,3616.0,3617.0,24.0,0.0,Strategy,430,732313.6972222222
431,2006-01-02-volume-min-001,431,2006-01-02 16:45:00,3617.0,3618.0,3617.0,3617.0,55.0,0.0,Strategy,431,732313.6979166666
432,2006-01-02-volume-min-001,432,2006-01-02 16:46:00,3616.0,3617.0,3616.0,3617.0,6.0,0.0,Strategy,432,732313.6986111111
433,2006-01-02-volume-min-001,433,2006-01-02 16:47:00,3617.0,3617.0,3616.0,3617.0,54.0,0.0,Strategy,433,732313.6993055556
434,2006-01-02-volume-min-001,434,2006-01-02 16:48:00,3617.0,3617.0,3617.0,3617.0,40.0,0.0,Strategy,434,732313.7
435,2006-01-02-volume-min-001,435,2006-01-02 16:49:00,3617.0,3617.0,3617.0,3617.0,175.0,0.0,Strategy,435,732313.7006944445
436,2006-01-02-volume-min-001,436,2006-01-02 16:50:00,3617.0,3617.0,3616.0,3616.0,16.0,0.0,Strategy,436,732313.7013888889
437,2006-01-02-volume-min-001,437,2006-01-02 16:51:00,3617.0,3617.0,3617.0,3617.0,1.0,0.0,Strategy,437,732313.7020833333
438,2006-01-02-volume-min-001,438,2006-01-02 16:52:00,3617.0,3617.0,3616.0,3616.0,104.0,0.0,Strategy,438,732313.7027777778
439,2006-01-02-volume-min-001,439,2006-01-02 16:53:00,3617.0,3617.0,3617.0,3617.0,10.0,0.0,Strategy,439,732313.7034722222
440,2006-01-02-volume-min-001,440,2006-01-02 16:54:00,3616.0,3616.0,3616.0,3616.0,2.0,0.0,Strategy,440,732313.7041666667
441,2006-01-02-volume-min-001,441,2006-01-02 16:55:00,3616.0,3617.0,3616.0,3617.0,157.0,0.0,Strategy,441,732313.7048611111
442,2006-01-02-volume-min-001,442,2006-01-02 16:57:00,3616.0,3617.0,3616.0,3616.0,202.0,0.0,Strategy,442,732313.70625
443,2006-01-02-volume-min-001,443,2006-01-02 16:58:00,3617.0,3617.0,3617.0,3617.0,64.0,0.0,Strategy,443,732313.7069444444
444,2006-01-02-volume-min-001,444,2006-01-02 16:59:00,3617.0,3617.0,3617.0,3617.0,7.0,0.0,Strategy,444,732313.7076388889
445,2006-01-02-volume-min-001,445,2006-01-02 17:00:00,3616.0,3617.0,3616.0,3617.0,160.0,0.0,Strategy,445,732313.7083333334
446,2006-01-02-volume-min-001,446,2006-01-02 17:01:00,3617.0,3617.0,3617.0,3617.0,450.0,0.0,Strategy,446,732313.7090277778
447,2006-01-02-volume-min-001,447,2006-01-02 17:02:00,3617.0,3617.0,3617.0,3617.0,3.0,0.0,Strategy,447,732313.7097222222
448,2006-01-02-volume-min-001,448,2006-01-02 17:03:00,3616.0,3618.0,3616.0,3618.0,283.0,0.0,Strategy,448,732313.7104166667
449,2006-01-02-volume-min-001,449,2006-01-02 17:04:00,3617.0,3618.0,3617.0,3618.0,187.0,0.0,Strategy,449,732313.7111111111
450,2006-01-02-volume-min-001,450,2006-01-02 17:05:00,3617.0,3618.0,3617.0,3618.0,13.0,0.0,Strategy,450,732313.7118055555
451,2006-01-02-volume-min-001,451,2006-01-02 17:06:00,3618.0,3618.0,3617.0,3618.0,354.0,0.0,Strategy,451,732313.7125
452,2006-01-02-volume-min-001,452,2006-01-02 17:07:00,3618.0,3618.0,3617.0,3618.0,437.0,0.0,Strategy,452,732313.7131944444
453,2006-01-02-volume-min-001,453,2006-01-02 17:08:00,3618.0,3618.0,3617.0,3617.0,706.0,0.0,Strategy,453,732313.713888889
454,2006-01-02-volume-min-001,454,2006-01-02 17:09:00,3617.0,3617.0,3617.0,3617.0,5.0,0.0,Strategy,454,732313.7145833333
455,2006-01-02-volume-min-001,455,2006-01-02 17:10:00,3617.0,3617.0,3617.0,3617.0,111.0,0.0,Strategy,455,732313.7152777778
456,2006-01-02-volume-min-001,456,2006-01-02 17:11:00,3617.0,3618.0,3617.0,3617.0,195.0,0.0,Strategy,456,732313.7159722223
457,2006-01-02-volume-min-001,457,2006-01-02 17:12:00,3617.0,3617.0,3617.0,3617.0,84.0,0.0,Strategy,457,732313.7166666667
458,2006-01-02-volume-min-001,458,2006-01-02 17:13:00,3618.0,3618.0,3617.0,3617.0,127.0,0.0,Strategy,458,732313.7173611111
459,2006-01-02-volume-min-001,459,2006-01-02 17:14:00,3617.0,3618.0,3617.0,3617.0,105.0,0.0,Strategy,459,732313.7180555556
460,2006-01-02-volume-min-001,460,2006-01-02 17:15:00,3618.0,3618.0,3617.0,3618.0,1015.0,0.0,Strategy,460,732313.71875
461,2006-01-02-volume-min-001,461,2006-01-02 17:16:00,3618.0,3619.0,3618.0,3619.0,489.0,0.0,Strategy,461,732313.7194444444
462,2006-01-02-volume-min-001,462,2006-01-02 17:17:00,3619.0,3620.0,3619.0,3620.0,1615.0,0.0,Strategy,462,732313.7201388889
463,2006-01-02-volume-min-001,463,2006-01-02 17:18:00,3620.0,3620.0,3618.0,3618.0,871.0,0.0,Strategy,463,732313.7208333333
464,2006-01-02-volume-min-001,464,2006-01-02 17:19:00,3619.0,3619.0,3618.0,3619.0,318.0,0.0,Strategy,464,732313.7215277777
465,2006-01-02-volume-min-001,465,2006-01-02 17:20:00,3618.0,3618.0,3618.0,3618.0,1402.0,0.0,Strategy,465,732313.7222222222
466,2006-01-02-volume-min-001,466,2006-01-02 17:21:00,3618.0,3618.0,3617.0,3618.0,58.0,0.0,Strategy,466,732313.7229166667
467,2006-01-02-volume-min-001,467,2006-01-02 17:22:00,3618.0,3619.0,3618.0,3618.0,417.0,0.0,Strategy,467,732313.723611111
468,2006-01-02-volume-min-001,468,2006-01-02 17:23:00,3618.0,3619.0,3618.0,3618.0,163.0,0.0,Strategy,468,732313.7243055556
469,2006-01-02-volume-min-001,469,2006-01-02 17:24:00,3619.0,3619.0,3618.0,3618.0,296.0,0.0,Strategy,469,732313.725
470,2006-01-02-volume-min-001,470,2006-01-02 17:25:00,3619.0,3619.0,3618.0,3619.0,153.0,0.0,Strategy,470,732313.7256944445
471,2006-01-02-volume-min-001,471,2006-01-02 17:26:00,3619.0,3620.0,3619.0,3620.0,425.0,0.0,Strategy,471,732313.7263888889
472,2006-01-02-volume-min-001,472,2006-01-02 17:27:00,3619.0,3620.0,3619.0,3619.0,815.0,0.0,Strategy,472,732313.7270833333
473,2006-01-02-volume-min-001,473,2006-01-02 17:28:00,3620.0,3621.0,3619.0,3620.0,693.0,0.0,Strategy,473,732313.7277777778
474,2006-01-02-volume-min-001,474,2006-01-02 17:29:00,3621.0,3621.0,3620.0,3620.0,866.0,0.0,Strategy,474,732313.7284722222
475,2006-01-02-volume-min-001,475,2006-01-02 17:30:00,3620.0,3621.0,3619.0,3621.0,1670.0,0.0,Strategy,475,732313.7291666666
476,2006-01-02-volume-min-001,476,2006-01-02 17:31:00,3620.0,3621.0,3620.0,3620.0,1150.0,0.0,Strategy,476,732313.7298611111
477,2006-01-02-volume-min-001,477,2006-01-02 17:32:00,3620.0,3621.0,3620.0,3620.0,926.0,0.0,Strategy,477,732313.7305555556
478,2006-01-02-volume-min-001,478,2006-01-02 17:33:00,3620.0,3621.0,3620.0,3621.0,683.0,0.0,Strategy,478,732313.73125
479,2006-01-02-volume-min-001,479,2006-01-02 17:34:00,3621.0,3622.0,3620.0,3622.0,525.0,0.0,Strategy,479,732313.7319444445
480,2006-01-02-volume-min-001,480,2006-01-02 17:35:00,3622.0,3622.0,3621.0,3622.0,84.0,0.0,Strategy,480,732313.7326388889
481,2006-01-02-volume-min-001,481,2006-01-02 17:36:00,3621.0,3621.0,3621.0,3621.0,76.0,0.0,Strategy,481,732313.7333333333
482,2006-01-02-volume-min-001,482,2006-01-02 17:37:00,3622.0,3623.0,3621.0,3623.0,1426.0,0.0,Strategy,482,732313.7340277778
483,2006-01-02-volume-min-001,483,2006-01-02 17:38:00,3623.0,3624.0,3622.0,3623.0,521.0,0.0,Strategy,483,732313.7347222222
484,2006-01-02-volume-min-001,484,2006-01-02 17:39:00,3623.0,3623.0,3622.0,3623.0,37.0,0.0,Strategy,484,732313.7354166667
485,2006-01-02-volume-min-001,485,2006-01-02 17:40:00,3622.0,3623.0,3622.0,3623.0,189.0,0.0,Strategy,485,732313.7361111111
486,2006-01-02-volume-min-001,486,2006-01-02 17:41:00,3622.0,3622.0,3622.0,3622.0,66.0,0.0,Strategy,486,732313.7368055555
487,2006-01-02-volume-min-001,487,2006-01-02 17:42:00,3622.0,3623.0,3622.0,3622.0,207.0,0.0,Strategy,487,732313.7375
488,2006-01-02-volume-min-001,488,2006-01-02 17:43:00,3623.0,3623.0,3622.0,3623.0,327.0,0.0,Strategy,488,732313.7381944444
489,2006-01-02-volume-min-001,489,2006-01-02 17:44:00,3622.0,3622.0,3622.0,3622.0,53.0,0.0,Strategy,489,732313.7388888889
490,2006-01-02-volume-min-001,490,2006-01-02 17:45:00,3622.0,3623.0,3622.0,3623.0,16.0,0.0,Strategy,490,732313.7395833334
491,2006-01-02-volume-min-001,491,2006-01-02 17:46:00,3622.0,3622.0,3622.0,3622.0,59.0,0.0,Strategy,491,732313.7402777778
492,2006-01-02-volume-min-001,492,2006-01-02 17:47:00,3622.0,3622.0,3622.0,3622.0,30.0,0.0,Strategy,492,732313.7409722222
493,2006-01-02-volume-min-001,493,2006-01-02 17:48:00,3622.0,3623.0,3622.0,3622.0,172.0,0.0,Strategy,493,732313.7416666667
494,2006-01-02-volume-min-001,494,2006-01-02 17:49:00,3622.0,3622.0,3622.0,3622.0,4.0,0.0,Strategy,494,732313.7423611111
495,2006-01-02-volume-min-001,495,2006-01-02 17:50:00,3623.0,3624.0,3622.0,3624.0,306.0,0.0,Strategy,495,732313.7430555555
496,2006-01-02-volume-min-001,496,2006-01-02 17:51:00,3623.0,3624.0,3623.0,3623.0,430.0,0.0,Strategy,496,732313.74375
497,2006-01-02-volume-min-001,497,2006-01-02 17:52:00,3623.0,3623.0,3622.0,3623.0,350.0,0.0,Strategy,497,732313.7444444444
498,2006-01-02-volume-min-001,498,2006-01-02 17:53:00,3622.0,3622.0,3621.0,3622.0,357.0,0.0,Strategy,498,732313.745138889
499,2006-01-02-volume-min-001,499,2006-01-02 17:54:00,3622.0,3622.0,3622.0,3622.0,4.0,0.0,Strategy,499,732313.7458333333
500,2006-01-02-volume-min-001,500,2006-01-02 17:55:00,3622.0,3622.0,3622.0,3622.0,3.0,0.0,Strategy,500,732313.7465277778
501,2006-01-02-volume-min-001,501,2006-01-02 17:56:00,3622.0,3623.0,3622.0,3623.0,40.0,0.0,Strategy,501,732313.7472222223
502,2006-01-02-volume-min-001,502,2006-01-02 17:57:00,3623.0,3623.0,3622.0,3623.0,97.0,0.0,Strategy,502,732313.7479166667
503,2006-01-02-volume-min-001,503,2006-01-02 17:58:00,3623.0,3623.0,3623.0,3623.0,72.0,0.0,Strategy,503,732313.7486111111
504,2006-01-02-volume-min-001,504,2006-01-02 17:59:00,3623.0,3623.0,3623.0,3623.0,73.0,0.0,Strategy,504,732313.7493055556
505,2006-01-02-volume-min-001,505,2006-01-02 18:00:00,3623.0,3623.0,3622.0,3622.0,143.0,0.0,Strategy,505,732313.75
506,2006-01-02-volume-min-001,506,2006-01-02 18:01:00,3622.0,3622.0,3622.0,3622.0,11.0,0.0,Strategy,506,732313.7506944444
507,2006-01-02-volume-min-001,507,2006-01-02 18:02:00,3622.0,3622.0,3622.0,3622.0,104.0,0.0,Strategy,507,732313.7513888889
508,2006-01-02-volume-min-001,508,2006-01-02 18:03:00,3622.0,3623.0,3622.0,3622.0,55.0,0.0,Strategy,508,732313.7520833333
509,2006-01-02-volume-min-001,509,2006-01-02 18:05:00,3622.0,3622.0,3622.0,3622.0,15001.0,0.0,Strategy,509,732313.7534722222
510,2006-01-02-volume-min-001,510,2006-01-02 18:06:00,3622.0,3622.0,3622.0,3622.0,4140.0,0.0,Strategy,510,732313.7541666667
511,2006-01-02-volume-min-001,511,2006-01-02 18:07:00,3622.0,3623.0,3622.0,3622.0,40.0,0.0,Strategy,511,732313.754861111
512,2006-01-02-volume-min-001,512,2006-01-02 18:08:00,3621.0,3622.0,3621.0,3622.0,6.0,0.0,Strategy,512,732313.7555555556
513,2006-01-02-volume-min-001,513,2006-01-02 18:09:00,3622.0,3622.0,3621.0,3621.0,159.0,0.0,Strategy,513,732313.75625
514,2006-01-02-volume-min-001,514,2006-01-02 18:10:00,3621.0,3621.0,3621.0,3621.0,2.0,0.0,Strategy,514,732313.7569444445
515,2006-01-02-volume-min-001,515,2006-01-02 18:11:00,3621.0,3622.0,3621.0,3622.0,23.0,0.0,Strategy,515,732313.7576388889
516,2006-01-02-volume-min-001,516,2006-01-02 18:12:00,3621.0,3621.0,3621.0,3621.0,37.0,0.0,Strategy,516,732313.7583333333
517,2006-01-02-volume-min-001,517,2006-01-02 18:16:00,3622.0,3622.0,3622.0,3622.0,18.0,0.0,Strategy,517,732313.7611111111
518,2006-01-02-volume-min-001,518,2006-01-02 18:17:00,3621.0,3622.0,3621.0,3622.0,8.0,0.0,Strategy,518,732313.7618055556
519,2006-01-02-volume-min-001,519,2006-01-02 18:18:00,3621.0,3621.0,3621.0,3621.0,3.0,0.0,Strategy,519,732313.7625
520,2006-01-02-volume-min-001,520,2006-01-02 18:19:00,3622.0,3622.0,3622.0,3622.0,164.0,0.0,Strategy,520,732313.7631944445
521,2006-01-02-volume-min-001,521,2006-01-02 18:20:00,3621.0,3622.0,3621.0,3621.0,40.0,0.0,Strategy,521,732313.7638888889
522,2006-01-02-volume-min-001,522,2006-01-02 18:21:00,3622.0,3622.0,3621.0,3622.0,40.0,0.0,Strategy,522,732313.7645833333
523,2006-01-02-volume-min-001,523,2006-01-02 18:25:00,3621.0,3621.0,3621.0,3621.0,1.0,0.0,Strategy,523,732313.7673611111
524,2006-01-02-volume-min-001,524,2006-01-02 18:27:00,3621.0,3621.0,3621.0,3621.0,205.0,0.0,Strategy,524,732313.76875
525,2006-01-02-volume-min-001,525,2006-01-02 18:28:00,3621.0,3621.0,3620.0,3620.0,140.0,0.0,Strategy,525,732313.7694444444
526,2006-01-02-volume-min-001,526,2006-01-02 18:29:00,3620.0,3620.0,3620.0,3620.0,224.0,0.0,Strategy,526,732313.7701388889
527,2006-01-02-volume-min-001,527,2006-01-02 18:30:00,3620.0,3621.0,3620.0,3620.0,204.0,0.0,Strategy,527,732313.7708333334
528,2006-01-02-volume-min-001,528,2006-01-02 18:31:00,3620.0,3620.0,3620.0,3620.0,6.0,0.0,Strategy,528,732313.7715277778
529,2006-01-02-volume-min-001,529,2006-01-02 18:33:00,3620.0,3620.0,3620.0,3620.0,2.0,0.0,Strategy,529,732313.7729166667
530,2006-01-02-volume-min-001,530,2006-01-02 18:35:00,3620.0,3620.0,3620.0,3620.0,2.0,0.0,Strategy,530,732313.7743055555
531,2006-01-02-volume-min-001,531,2006-01-02 18:38:00,3621.0,3621.0,3621.0,3621.0,1.0,0.0,Strategy,531,732313.776388889
532,2006-01-02-volume-min-001,532,2006-01-02 18:39:00,3621.0,3621.0,3621.0,3621.0,1.0,0.0,Strategy,532,732313.7770833333
533,2006-01-02-volume-min-001,533,2006-01-02 18:41:00,3620.0,3620.0,3620.0,3620.0,1.0,0.0,Strategy,533,732313.7784722223
534,2006-01-02-volume-min-001,534,2006-01-02 18:43:00,3621.0,3621.0,3621.0,3621.0,2.0,0.0,Strategy,534,732313.7798611111
535,2006-01-02-volume-min-001,535,2006-01-02 18:44:00,3621.0,3621.0,3621.0,3621.0,2.0,0.0,Strategy,535,732313.7805555556
536,2006-01-02-volume-min-001,536,2006-01-02 18:45:00,3620.0,3620.0,3620.0,3620.0,224.0,0.0,Strategy,536,732313.78125
537,2006-01-02-volume-min-001,537,2006-01-02 18:46:00,3620.0,3621.0,3620.0,3621.0,40.0,0.0,Strategy,537,732313.7819444444
538,2006-01-02-volume-min-001,538,2006-01-02 18:47:00,3620.0,3621.0,3620.0,3620.0,15.0,0.0,Strategy,538,732313.7826388889
539,2006-01-02-volume-min-001,539,2006-01-02 18:48:00,3621.0,3621.0,3621.0,3621.0,166.0,0.0,Strategy,539,732313.7833333333
540,2006-01-02-volume-min-001,540,2006-01-02 18:50:00,3620.0,3620.0,3620.0,3620.0,2.0,0.0,Strategy,540,732313.7847222222
541,2006-01-02-volume-min-001,541,2006-01-02 18:58:00,3620.0,3620.0,3620.0,3620.0,17.0,0.0,Strategy,541,732313.7902777778
542,2006-01-02-volume-min-001,542,2006-01-02 18:59:00,3621.0,3621.0,3620.0,3620.0,9.0,0.0,Strategy,542,732313.7909722222
543,2006-01-02-volume-min-001,543,2006-01-02 19:00:00,3620.0,3620.0,3620.0,3620.0,17.0,0.0,Strategy,543,732313.7916666666
544,2006-01-02-volume-min-001,544,2006-01-02 19:02:00,3621.0,3621.0,3621.0,3621.0,31.0,0.0,Strategy,544,732313.7930555556
545,2006-01-02-volume-min-001,545,2006-01-02 19:06:00,3621.0,3621.0,3621.0,3621.0,1.0,0.0,Strategy,545,732313.7958333333
546,2006-01-02-volume-min-001,546,2006-01-02 19:09:00,3621.0,3621.0,3621.0,3621.0,11.0,0.0,Strategy,546,732313.7979166667
547,2006-01-02-volume-min-001,547,2006-01-02 19:10:00,3621.0,3621.0,3621.0,3621.0,6.0,0.0,Strategy,547,732313.7986111111
548,2006-01-02-volume-min-001,548,2006-01-02 19:11:00,3620.0,3621.0,3620.0,3621.0,11.0,0.0,Strategy,548,732313.7993055555
549,2006-01-02-volume-min-001,549,2006-01-02 19:12:00,3620.0,3620.0,3620.0,3620.0,1.0,0.0,Strategy,549,732313.8
550,2006-01-02-volume-min-001,550,2006-01-02 19:13:00,3620.0,3620.0,3620.0,3620.0,1.0,0.0,Strategy,550,732313.8006944444
551,2006-01-02-volume-min-001,551,2006-01-02 19:15:00,3620.0,3620.0,3620.0,3620.0,1.0,0.0,Strategy,551,732313.8020833334
552,2006-01-02-volume-min-001,552,2006-01-02 19:17:00,3620.0,3620.0,3620.0,3620.0,182.0,0.0,Strategy,552,732313.8034722222
553,2006-01-02-volume-min-001,553,2006-01-02 19:20:00,3619.0,3619.0,3618.0,3618.0,254.0,0.0,Strategy,553,732313.8055555555
554,2006-01-02-volume-min-001,554,2006-01-02 19:22:00,3618.0,3618.0,3618.0,3618.0,1.0,0.0,Strategy,554,732313.8069444444
555,2006-01-02-volume-min-001,555,2006-01-02 19:23:00,3618.0,3618.0,3618.0,3618.0,7.0,0.0,Strategy,555,732313.807638889
556,2006-01-02-volume-min-001,556,2006-01-02 19:26:00,3618.0,3618.0,3618.0,3618.0,16.0,0.0,Strategy,556,732313.8097222223
557,2006-01-02-volume-min-001,557,2006-01-02 19:28:00,3619.0,3619.0,3619.0,3619.0,1.0,0.0,Strategy,557,732313.8111111111
558,2006-01-02-volume-min-001,558,2006-01-02 19:29:00,3619.0,3619.0,3619.0,3619.0,2.0,0.0,Strategy,558,732313.8118055556
559,2006-01-02-volume-min-001,559,2006-01-02 19:31:00,3619.0,3619.0,3619.0,3619.0,1.0,0.0,Strategy,559,732313.8131944444
560,2006-01-02-volume-min-001,560,2006-01-02 19:32:00,3619.0,3619.0,3619.0,3619.0,2.0,0.0,Strategy,560,732313.8138888889
561,2006-01-02-volume-min-001,561,2006-01-02 19:33:00,3618.0,3618.0,3618.0,3618.0,41.0,0.0,Strategy,561,732313.8145833333
